SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ICRA, EQ, 08-Jan-2018, 3932.05, 3900.10, 3959.00, 3900.10, 3959.00, 3932.40, 3925.68, 745, 29.25, 109, 489, 65.64
ICSA, BE, 08-Jan-2018, 5.00, 5.20, 5.25, 4.85, 5.00, 5.10, 5.13, 382163, 19.61, 475, -, -
IDBI, EQ, 08-Jan-2018, 63.80, 63.75, 64.20, 63.00, 63.20, 63.20, 63.55, 2418363, 1536.85, 7584, 560542, 23.18
IDBIGOLD, EQ, 08-Jan-2018, 2723.00, 2722.00, 3330.00, 2722.00, 2850.00, 2932.30, 2973.00, 2307, 68.59, 150, 899, 38.97
IDEA, EQ, 08-Jan-2018, 115.80, 110.10, 113.75, 107.70, 109.20, 109.05, 109.98, 37244129, 40961.43, 98175, 13314041, 35.75
IDFC, EQ, 08-Jan-2018, 64.45, 64.60, 67.40, 64.50, 66.50, 66.65, 66.21, 18626347, 12331.76, 41336, 4983318, 26.75
IDFCBANK, EQ, 08-Jan-2018, 58.25, 59.80, 64.50, 59.20, 63.10, 63.35, 62.04, 56535062, 35072.41, 110683, 19262524, 34.07
IDFCBANK, N1, 08-Jan-2018, 4965.00, 4965.00, 4965.00, 4965.00, 4965.00, 4965.00, 4965.00, 1, 0.05, 1, 1, 100.00
IDFCBANK, N2, 08-Jan-2018, 8451.00, 8426.05, 8455.00, 8426.05, 8455.00, 8455.00, 8446.72, 24, 2.03, 8, 24, 100.00
IDFCBANK, N3, 08-Jan-2018, 4886.00, 4890.00, 4890.00, 4890.00, 4890.00, 4890.00, 4890.00, 4, 0.20, 2, 4, 100.00
IDFCBANK, N4, 08-Jan-2018, 8030.08, 8030.00, 8030.00, 8030.00, 8030.00, 8030.00, 8030.00, 4, 0.32, 2, 4, 100.00
IDFCBANK, N5, 08-Jan-2018, 5200.00, 5210.00, 5222.00, 5210.00, 5222.00, 5222.00, 5213.11, 18, 0.94, 5, 14, 77.78
IDFCBANK, N6, 08-Jan-2018, 8256.00, 8252.00, 8256.00, 8252.00, 8256.00, 8256.00, 8254.67, 12, 0.99, 3, 12, 100.00
IDFCBANK, N9, 08-Jan-2018, 5080.04, 5080.00, 5080.02, 5080.00, 5080.02, 5080.02, 5080.01, 8, 0.41, 2, 8, 100.00
IDFCBANK, NA, 08-Jan-2018, 8367.00, 8200.00, 8393.00, 8200.00, 8393.00, 8393.00, 8368.38, 48, 4.02, 14, 44, 91.67
IDFCBANK, NB, 08-Jan-2018, 5336.00, 5340.00, 5340.00, 5315.00, 5338.00, 5338.00, 5332.31, 26, 1.39, 7, 26, 100.00
IDFCBANK, NC, 08-Jan-2018, 8038.00, 7989.90, 8060.00, 7989.90, 8050.00, 8050.00, 8034.30, 26, 2.09, 8, 26, 100.00
IDFCBANK, NE, 08-Jan-2018, 7780.00, 7780.00, 7780.00, 7780.00, 7780.00, 7780.00, 7780.00, 8, 0.62, 2, 8, 100.00
IDFNIFTYET, EQ, 08-Jan-2018, 105.20, 106.58, 106.60, 106.57, 106.57, 106.57, 106.58, 30, 0.03, 4, 30, 100.00
IEX, EQ, 08-Jan-2018, 1604.50, 1581.55, 1619.00, 1581.55, 1605.00, 1605.30, 1606.33, 7911, 127.08, 1132, 6187, 78.21
IFBAGRO, BE, 08-Jan-2018, 870.85, 880.00, 894.95, 852.15, 862.00, 867.50, 878.47, 4519, 39.70, 164, -, -
IFBIND, EQ, 08-Jan-2018, 1432.65, 1435.00, 1446.15, 1399.00, 1416.60, 1420.75, 1414.70, 29743, 420.78, 839, 26621, 89.50
IFCI, EQ, 08-Jan-2018, 30.60, 31.10, 32.00, 30.35, 30.60, 31.10, 31.42, 22585293, 7096.67, 22233, 8061797, 35.69
IFCI, NF, 08-Jan-2018, 1034.45, 1049.00, 1050.00, 1049.00, 1050.00, 1050.00, 1049.60, 5, 0.05, 2, 5, 100.00
IFCI, NH, 08-Jan-2018, 1028.00, 1020.00, 1024.95, 1016.26, 1018.05, 1018.05, 1023.14, 1854, 18.97, 19, 1754, 94.61
IFCI, NL, 08-Jan-2018, 1099.99, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1, 0.01, 1, 1, 100.00
IFGLEXPOR, EQ, 08-Jan-2018, 326.00, 324.95, 330.00, 316.20, 325.00, 324.90, 326.05, 10316, 33.63, 140, 6958, 67.45
IGARASHI, EQ, 08-Jan-2018, 847.20, 851.15, 851.15, 837.45, 839.70, 840.50, 844.03, 15742, 132.87, 1463, 12805, 81.34
IGL, EQ, 08-Jan-2018, 329.85, 330.70, 331.00, 326.10, 327.60, 328.20, 327.93, 2384896, 7820.70, 43816, 1196137, 50.15
IGPL, EQ, 08-Jan-2018, 757.15, 760.00, 771.00, 752.30, 757.95, 760.20, 764.54, 44051, 336.79, 1722, 19461, 44.18
IIFCL, N2, 08-Jan-2018, 1120.00, 1160.00, 1160.00, 1121.01, 1121.01, 1121.01, 1145.38, 400, 4.58, 2, 400, 100.00
IIFCL, N3, 08-Jan-2018, 1322.25, 1249.00, 1249.00, 1249.00, 1249.00, 1249.00, 1249.00, 5950, 74.32, 1, 5950, 100.00
IIFCL, N4, 08-Jan-2018, 1259.53, 1260.00, 1261.00, 1248.00, 1248.00, 1248.00, 1251.63, 431, 5.39, 9, 421, 97.68
IIFL, EQ, 08-Jan-2018, 694.10, 697.90, 709.00, 688.15, 701.25, 705.35, 703.23, 123828, 870.79, 10102, 81647, 65.94
IIFLFIN, N5, 08-Jan-2018, 1025.39, 1022.11, 1028.99, 1022.11, 1025.50, 1026.00, 1025.93, 340, 3.49, 15, 334, 98.24
IIFLFIN, N6, 08-Jan-2018, 1126.90, 1088.00, 1088.00, 1087.00, 1087.00, 1087.00, 1087.19, 518, 5.63, 5, 518, 100.00
IIFLFIN, N7, 08-Jan-2018, 1910.00, 1900.00, 1916.00, 1900.00, 1916.00, 1916.00, 1903.88, 132, 2.51, 2, 132, 100.00
IIFLFIN, NA, 08-Jan-2018, 1035.51, 1030.00, 1037.50, 1030.00, 1035.00, 1035.00, 1034.58, 963, 9.96, 14, 879, 91.28
IIFLFIN, NB, 08-Jan-2018, 1123.00, 1123.00, 1123.00, 1123.00, 1123.00, 1123.00, 1123.00, 25, 0.28, 1, 25, 100.00
IIHFL, N1, 08-Jan-2018, 1039.55, 1036.90, 1036.99, 1035.00, 1036.50, 1036.50, 1036.33, 1788, 18.53, 16, 1544, 86.35
IIHFL, N2, 08-Jan-2018, 1075.00, 1074.50, 1075.00, 1070.00, 1073.20, 1074.41, 1073.38, 858, 9.21, 30, 633, 73.78
IITL, BE, 08-Jan-2018, 113.15, 112.05, 117.95, 110.00, 117.95, 117.95, 110.01, 171905, 189.12, 83, -, -
IL&FSENGG, BE, 08-Jan-2018, 55.40, 56.00, 56.00, 54.00, 54.90, 54.35, 54.74, 77658, 42.51, 426, -, -
IL&FSTRANS, EQ, 08-Jan-2018, 94.35, 95.10, 95.20, 91.20, 92.50, 91.95, 92.98, 766800, 712.97, 4847, 479442, 62.53
IMFA, EQ, 08-Jan-2018, 731.30, 736.90, 770.00, 732.00, 760.00, 761.95, 758.80, 155212, 1177.76, 4681, 89473, 57.65
IMPAL, EQ, 08-Jan-2018, 1193.60, 1200.00, 1418.00, 1200.00, 1255.00, 1257.80, 1328.92, 42781, 568.52, 4080, 15380, 35.95
INDBANK, EQ, 08-Jan-2018, 26.35, 27.00, 30.40, 27.00, 29.00, 29.20, 29.14, 2652374, 773.01, 7771, 1066511, 40.21
INDHOTEL, EQ, 08-Jan-2018, 132.80, 135.00, 142.45, 133.50, 141.00, 140.60, 139.41, 4818014, 6716.93, 74627, 2650365, 55.01
INDIACEM, EQ, 08-Jan-2018, 199.05, 200.00, 200.60, 195.50, 195.90, 196.15, 196.90, 3693968, 7273.57, 26208, 1961641, 53.10
INDIAGLYCO, EQ, 08-Jan-2018, 507.15, 511.70, 560.00, 510.65, 554.00, 551.70, 542.46, 1824149, 9895.21, 28918, 277118, 15.19
INDIANB, EQ, 08-Jan-2018, 379.25, 380.90, 383.00, 378.10, 381.00, 380.70, 381.03, 772552, 2943.67, 18681, 56275, 7.28
INDIANCARD, EQ, 08-Jan-2018, 210.00, 214.95, 215.00, 206.65, 209.00, 208.50, 209.32, 7287, 15.25, 99, 6412, 87.99
INDIANHUME, EQ, 08-Jan-2018, 443.55, 451.80, 451.80, 436.20, 439.15, 440.70, 443.20, 20314, 90.03, 1053, 14282, 70.31
INDIGO, EQ, 08-Jan-2018, 1198.60, 1198.95, 1228.50, 1190.05, 1223.00, 1225.20, 1219.66, 547692, 6679.98, 17320, 193673, 35.36
INDIGRID, IV, 08-Jan-2018, 94.00, 94.01, 94.14, 93.95, 93.95, 93.99, 93.99, 224532, 211.04, 39, 209223, 93.18
INDLMETER, BE, 08-Jan-2018, 124.70, 127.65, 127.65, 122.00, 124.00, 124.05, 124.04, 25817, 32.02, 55, -, -
INDNIPPON, EQ, 08-Jan-2018, 1084.65, 1099.95, 1099.95, 1062.00, 1080.00, 1068.85, 1084.14, 21893, 237.35, 792, 18362, 83.87
INDOCO, EQ, 08-Jan-2018, 276.70, 277.10, 286.80, 277.10, 279.00, 279.25, 281.84, 113698, 320.45, 1389, 81376, 71.57
INDORAMA, EQ, 08-Jan-2018, 47.65, 47.90, 51.90, 45.50, 50.60, 50.75, 49.77, 1530829, 761.83, 5913, 771194, 50.38
INDOSOLAR, EQ, 08-Jan-2018, 11.70, 12.40, 14.00, 11.60, 13.25, 13.45, 12.99, 17520145, 2275.24, 22363, 5676031, 32.40
INDOTECH, EQ, 08-Jan-2018, 223.15, 229.00, 229.70, 221.10, 222.05, 222.55, 224.73, 10680, 24.00, 269, 7077, 66.26
INDOTHAI, EQ, 08-Jan-2018, 90.65, 88.70, 99.35, 88.70, 98.20, 98.35, 96.58, 139135, 134.38, 1796, 76263, 54.81
INDOWIND, BE, 08-Jan-2018, 13.65, 14.30, 14.30, 14.00, 14.30, 14.30, 14.28, 350120, 50.00, 665, -, -
INDRAMEDCO, EQ, 08-Jan-2018, 67.40, 68.30, 68.30, 65.50, 65.50, 65.85, 66.79, 456267, 304.73, 2775, 280505, 61.48
INDSWFTLAB, BE, 08-Jan-2018, 77.60, 78.40, 81.45, 73.75, 77.80, 76.15, 79.00, 94906, 74.98, 533, -, -
INDSWFTLTD, BE, 08-Jan-2018, 10.70, 10.55, 11.00, 10.50, 10.75, 10.90, 10.74, 23603, 2.53, 49, -, -
INDTERRAIN, EQ, 08-Jan-2018, 219.00, 222.80, 235.00, 216.20, 223.70, 220.75, 226.20, 85893, 194.29, 1554, 48151, 56.06
INDUSINDBK, EQ, 08-Jan-2018, 1698.20, 1711.00, 1724.00, 1700.10, 1720.00, 1719.90, 1716.33, 1489032, 25556.75, 84812, 1014582, 68.14
INEOSSTYRO, EQ, 08-Jan-2018, 1078.30, 1082.00, 1141.00, 1076.00, 1110.00, 1108.45, 1111.04, 29194, 324.36, 1852, 18045, 61.81
INFIBEAM, EQ, 08-Jan-2018, 142.80, 143.65, 146.40, 142.50, 142.85, 143.20, 143.92, 3991160, 5744.11, 14147, 641915, 16.08
INFINITE, EQ, 08-Jan-2018, 278.50, 281.00, 281.00, 274.50, 278.00, 277.80, 277.82, 21149, 58.76, 513, 13217, 62.49
INFOBEAN, SM, 08-Jan-2018, 75.00, 74.00, 74.00, 73.00, 73.00, 73.00, 73.86, 14000, 10.34, 7, 14000, 100.00
INFOMEDIA, BE, 08-Jan-2018, 3.00, 3.00, 3.15, 3.00, 3.15, 3.15, 3.08, 912, 0.03, 9, -, -
INFRABEES, EQ, 08-Jan-2018, 378.68, 379.00, 379.95, 377.54, 377.80, 379.00, 378.06, 2590, 9.79, 21, 2579, 99.58
INFRATEL, EQ, 08-Jan-2018, 372.60, 372.60, 376.45, 372.05, 373.55, 374.40, 374.40, 1754188, 6567.75, 53264, 1034505, 58.97
INFY, EQ, 08-Jan-2018, 1012.00, 1024.90, 1039.00, 1020.05, 1035.20, 1036.05, 1029.31, 2797345, 28793.37, 73704, 1672022, 59.77
INGERRAND, EQ, 08-Jan-2018, 888.60, 894.55, 897.50, 870.55, 885.00, 886.80, 885.75, 17735, 157.09, 757, 8555, 48.24
INNOVANA, SM, 08-Jan-2018, 187.60, 178.25, 178.25, 178.25, 178.25, 178.25, 178.25, 2000, 3.57, 1, 2000, 100.00
INNOVATIVE, SM, 08-Jan-2018, 53.20, 54.75, 54.75, 52.65, 53.40, 53.40, 53.57, 33000, 17.68, 11, 27000, 81.82
INOXLEISUR, EQ, 08-Jan-2018, 287.85, 292.00, 294.00, 286.85, 292.00, 290.80, 290.98, 67977, 197.80, 1824, 47836, 70.37
INOXWIND, EQ, 08-Jan-2018, 144.50, 144.30, 145.60, 144.00, 144.65, 144.65, 144.35, 196127, 283.11, 1235, 157315, 80.21
INSECTICID, EQ, 08-Jan-2018, 840.35, 840.50, 857.90, 836.25, 850.55, 852.00, 850.76, 54084, 460.13, 8041, 29480, 54.51
INTELLECT, EQ, 08-Jan-2018, 172.25, 172.80, 183.50, 172.50, 181.00, 181.95, 179.08, 1165501, 2087.24, 10245, 503678, 43.22
INTENTECH, BE, 08-Jan-2018, 122.25, 122.25, 123.00, 116.45, 117.50, 117.55, 118.61, 41606, 49.35, 231, -, -
INVENTURE, EQ, 08-Jan-2018, 13.35, 13.50, 14.45, 13.00, 13.85, 13.75, 13.68, 61012, 8.34, 253, 27218, 44.61
IOB, EQ, 08-Jan-2018, 24.15, 24.30, 24.75, 23.90, 24.00, 23.95, 24.20, 2183857, 528.52, 3672, 833880, 38.18
IOC, EQ, 08-Jan-2018, 383.85, 384.50, 390.25, 384.50, 388.60, 388.55, 387.54, 3732287, 14464.04, 67590, 2656429, 71.17
IOLCP, BE, 08-Jan-2018, 85.75, 87.30, 90.00, 87.30, 90.00, 90.00, 89.16, 295785, 263.72, 1547, -, -
IPAPPM, EQ, 08-Jan-2018, 347.30, 351.00, 354.40, 343.10, 353.00, 350.95, 348.70, 146443, 510.65, 2150, 91338, 62.37
IPCALAB, EQ, 08-Jan-2018, 583.55, 581.00, 601.30, 581.00, 585.00, 586.35, 592.50, 122742, 727.24, 5146, 44044, 35.88
IRB, EQ, 08-Jan-2018, 243.60, 244.35, 247.60, 242.25, 244.55, 245.05, 245.13, 1008807, 2472.89, 8135, 269084, 26.67
IRBINVIT, IV, 08-Jan-2018, 87.95, 88.44, 88.45, 88.00, 88.00, 88.15, 88.22, 1355000, 1195.34, 141, 1320000, 97.42
IREDA, N4, 08-Jan-2018, 1381.00, 1145.60, 1564.01, 1145.60, 1564.01, 1564.01, 1146.99, 301, 3.45, 2, 300, 99.67
IREDA, N7, 08-Jan-2018, 1124.30, 1111.00, 1112.30, 1111.00, 1112.00, 1112.00, 1111.82, 500, 5.56, 8, 500, 100.00
IRFC, N1, 08-Jan-2018, 1089.39, 1087.10, 1092.00, 1086.00, 1092.00, 1091.19, 1088.81, 3707, 40.36, 31, 3462, 93.39
IRFC, N2, 08-Jan-2018, 1162.00, 1167.00, 1170.00, 1167.00, 1170.00, 1168.50, 1168.50, 1000, 11.69, 3, 1000, 100.00
IRFC, N4, 08-Jan-2018, 1096.00, 1098.00, 1098.00, 1098.00, 1098.00, 1098.00, 1098.00, 500, 5.49, 1, 500, 100.00
IRFC, N9, 08-Jan-2018, 1175.00, 1175.00, 1199.60, 1175.00, 1199.60, 1199.60, 1182.03, 70, 0.83, 2, 70, 100.00
IRFC, NA, 08-Jan-2018, 1260.00, 1250.00, 1250.00, 1250.00, 1250.00, 1250.00, 1250.00, 45, 0.56, 1, 45, 100.00
IRFC, NJ, 08-Jan-2018, 1125.00, 1112.20, 1125.00, 1110.20, 1125.00, 1125.00, 1114.96, 1960, 21.85, 15, 1621, 82.70
IRFC, NO, 08-Jan-2018, 1131.54, 1130.10, 1130.10, 1128.15, 1129.50, 1129.51, 1129.21, 790, 8.92, 9, 790, 100.00
ISFT, EQ, 08-Jan-2018, 761.65, 751.00, 775.00, 750.20, 754.00, 752.40, 766.13, 55122, 422.30, 1510, 37448, 67.94
ISMTLTD, BE, 08-Jan-2018, 15.90, 15.90, 16.35, 15.70, 15.75, 15.85, 15.95, 71485, 11.40, 169, -, -
ITC, EQ, 08-Jan-2018, 262.90, 264.00, 266.80, 263.25, 265.75, 265.60, 265.52, 14433239, 38322.44, 109978, 10970842, 76.01
ITDC, EQ, 08-Jan-2018, 506.95, 511.00, 518.00, 505.10, 507.00, 506.80, 510.05, 23593, 120.34, 935, 13458, 57.04
ITDCEM, EQ, 08-Jan-2018, 216.75, 215.50, 219.50, 203.85, 213.50, 213.00, 211.78, 166933, 353.53, 2554, 94748, 56.76
ITI, EQ, 08-Jan-2018, 138.35, 140.45, 142.95, 139.60, 140.00, 140.55, 141.14, 817717, 1154.14, 10190, 262585, 32.11
IVC, EQ, 08-Jan-2018, 30.65, 30.90, 31.75, 30.40, 30.45, 30.65, 30.94, 1587717, 491.31, 2890, 807448, 50.86
IVP, EQ, 08-Jan-2018, 204.05, 204.95, 230.90, 201.00, 224.00, 223.60, 221.37, 197401, 436.98, 3538, 59112, 29.95
IVRCLINFRA, BE, 08-Jan-2018, 6.30, 6.30, 6.60, 6.05, 6.50, 6.35, 6.47, 2288212, 148.15, 1862, -, -
IVZINGOLD, EQ, 08-Jan-2018, 2711.00, 2691.00, 2691.00, 2689.00, 2689.00, 2689.00, 2689.67, 3, 0.08, 2, 3, 100.00
IVZINNIFTY, EQ, 08-Jan-2018, 1101.00, 1101.00, 1101.00, 1092.00, 1092.00, 1092.00, 1093.44, 24, 0.26, 3, 24, 100.00
IZMO, EQ, 08-Jan-2018, 80.40, 80.50, 82.50, 78.40, 80.95, 81.10, 80.60, 94668, 76.30, 831, 62734, 66.27
J&KBANK, EQ, 08-Jan-2018, 81.65, 81.70, 81.95, 81.05, 81.35, 81.50, 81.53, 481227, 392.35, 1568, 415820, 86.41
JAGRAN, EQ, 08-Jan-2018, 180.50, 182.15, 187.00, 181.50, 184.95, 183.80, 184.64, 298755, 551.62, 5065, 201443, 67.43
JAGSNPHARM, EQ, 08-Jan-2018, 42.30, 43.90, 43.90, 40.65, 42.20, 41.95, 42.36, 81372, 34.47, 814, 40879, 50.24
JAIBALAJI, BE, 08-Jan-2018, 22.00, 23.00, 23.00, 20.90, 20.90, 20.90, 21.20, 144913, 30.72, 230, -, -
JAICORPLTD, EQ, 08-Jan-2018, 205.20, 207.05, 215.00, 207.05, 209.35, 209.60, 211.33, 5617823, 11872.25, 42052, 1299278, 23.13
JAINSTUDIO, BE, 08-Jan-2018, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 514, 0.03, 4, -, -
JALAN, SM, 08-Jan-2018, 59.00, 58.00, 60.95, 56.10, 56.10, 56.55, 58.61, 69000, 40.44, 22, 66000, 95.65
JAMNAAUTO, EQ, 08-Jan-2018, 83.15, 83.70, 84.50, 83.25, 83.65, 83.60, 83.84, 2470845, 2071.47, 12784, 1360791, 55.07
JASH, SM, 08-Jan-2018, 192.00, 195.00, 195.00, 184.35, 194.20, 191.90, 189.94, 27600, 52.42, 23, 16800, 60.87
JAYAGROGN, EQ, 08-Jan-2018, 407.95, 410.00, 448.80, 410.00, 436.00, 436.65, 432.62, 163778, 708.54, 3762, 95030, 58.02
JAYBARMARU, EQ, 08-Jan-2018, 582.45, 584.50, 594.00, 577.10, 584.00, 583.35, 586.25, 57883, 339.34, 2612, 31882, 55.08
JAYNECOIND, BE, 08-Jan-2018, 9.95, 9.95, 10.40, 9.65, 10.40, 10.40, 10.18, 199182, 20.28, 328, -, -
JAYSREETEA, BE, 08-Jan-2018, 113.95, 113.35, 117.45, 108.30, 114.75, 114.75, 115.06, 57089, 65.69, 255, -, -
JBCHEPHARM, EQ, 08-Jan-2018, 329.10, 326.55, 334.75, 325.80, 332.00, 332.20, 332.27, 44291, 147.17, 1500, 27539, 62.18
JBFIND, EQ, 08-Jan-2018, 228.55, 229.10, 231.80, 226.00, 226.20, 226.90, 228.07, 85325, 194.60, 1415, 58112, 68.11
JBMA, EQ, 08-Jan-2018, 556.50, 562.80, 562.80, 551.00, 554.00, 554.30, 556.15, 48128, 267.66, 2182, 24728, 51.38
JCHAC, EQ, 08-Jan-2018, 2691.15, 2690.00, 2729.00, 2659.00, 2699.70, 2694.15, 2691.82, 5160, 138.90, 1030, 3002, 58.18
JENSONICOL, BE, 08-Jan-2018, 7.20, 7.40, 7.55, 7.10, 7.10, 7.15, 7.20, 11557, 0.83, 34, -, -
JETAIRWAYS, EQ, 08-Jan-2018, 870.55, 862.00, 876.00, 862.00, 863.00, 866.05, 868.62, 2125441, 18462.00, 32261, 166456, 7.83
JETKNIT, SM, 08-Jan-2018, 141.65, 141.55, 142.00, 137.60, 137.60, 138.20, 140.02, 28500, 39.91, 16, 25500, 89.47
JHS, EQ, 08-Jan-2018, 73.60, 74.30, 74.85, 72.50, 73.15, 73.20, 73.45, 154155, 113.23, 1376, 106320, 68.97
JINDALPHOT, BE, 08-Jan-2018, 77.75, 77.75, 79.00, 76.20, 76.55, 77.65, 77.23, 8221, 6.35, 98, -, -
JINDALPOLY, EQ, 08-Jan-2018, 414.35, 419.45, 427.00, 415.00, 415.95, 415.90, 417.85, 85650, 357.89, 3118, 41385, 48.32
JINDALSAW, EQ, 08-Jan-2018, 159.75, 162.00, 165.25, 160.10, 161.75, 161.85, 162.47, 2119338, 3443.38, 13128, 841985, 39.73
JINDALSTEL, EQ, 08-Jan-2018, 239.05, 246.00, 270.60, 246.00, 256.45, 256.45, 259.90, 38180155, 99228.51, 187916, 6731973, 17.63
